student_id,fee_balance,financial_aid_status,financial_id,last_updated,last_payment_date,days_overdue
100647,4230.13,On Financial Aid,648,2025-11-20T14:39:33.735778,2025-09-26,0
100648,3506.97,On Financial Aid,649,2025-11-20T14:39:33.735778,2025-10-13,0
100649,1957.99,No Financial Aid,650,2025-11-20T14:39:33.735778,2025-10-08,0
100650,6566.85,On Financial Aid,651,2025-11-20T14:39:33.735778,2025-09-29,0
100651,1796.75,No Financial Aid,652,2025-11-20T14:39:33.735778,2025-09-02,0
100652,863.43,On Financial Aid,653,2025-11-20T14:39:33.735778,2025-08-22,0
100653,4034.43,No Financial Aid,654,2025-11-20T14:39:33.735778,2025-09-22,0
100654,3434.87,No Financial Aid,655,2025-11-20T14:39:33.735778,2025-09-15,0
100655,2684.13,No Financial Aid,656,2025-11-20T14:39:33.735778,2025-09-28,0
100656,4463.32,On Financial Aid,657,2025-11-20T14:39:33.735778,2025-09-03,0
100657,3293.67,On Financial Aid,658,2025-11-20T14:39:33.735778,2025-10-07,0
100658,3921.02,On Financial Aid,659,2025-11-20T14:39:33.735778,2025-10-19,0
100659,4198.23,On Financial Aid,660,2025-11-20T14:39:33.735778,2025-09-22,0
100660,1912.63,On Financial Aid,661,2025-11-20T14:39:33.735778,2025-10-21,0
100661,6003.5,No Financial Aid,662,2025-11-20T14:39:33.735778,2025-10-29,0
100662,9019.93,On Financial Aid,663,2025-11-20T14:39:33.735778,2025-10-14,0
100663,2219.71,On Financial Aid,664,2025-11-20T14:39:33.735778,2025-10-15,0
100664,4811.91,On Financial Aid,665,2025-11-20T14:39:33.735778,2025-11-11,0
100665,10079.24,No Financial Aid,666,2025-11-20T14:39:33.735778,2025-11-01,0
100666,6384.05,On Financial Aid,667,2025-11-20T14:39:33.735778,2025-09-17,0
100667,2832.04,No Financial Aid,668,2025-11-20T14:39:33.735778,2025-11-02,0
100668,3622.56,On Financial Aid,669,2025-11-20T14:39:33.735778,2025-10-20,0
100669,1750.24,No Financial Aid,670,2025-11-20T14:39:33.735778,2025-04-14,220
100670,2933.35,On Financial Aid,671,2025-11-20T14:39:33.735778,2025-10-02,0
100671,2693.58,On Financial Aid,672,2025-11-20T14:39:33.735778,2025-11-16,0
100672,5086.42,No Financial Aid,673,2025-11-20T14:39:33.735778,2025-02-22,271
100673,1125.4,On Financial Aid,674,2025-11-20T14:39:33.735778,2025-10-13,0
100674,2625.54,No Financial Aid,675,2025-11-20T14:39:33.735778,2025-10-07,0
100675,2669.5,No Financial Aid,676,2025-11-20T14:39:33.735778,2025-01-06,318
100676,3077.94,On Financial Aid,677,2025-11-20T14:39:33.735778,2025-09-17,0
100677,3539.62,No Financial Aid,678,2025-11-20T14:39:33.735778,2025-01-16,308
100678,1705.36,On Financial Aid,679,2025-11-20T14:39:33.735778,2024-12-01,354
100679,1978.06,On Financial Aid,680,2025-11-20T14:39:33.735778,2025-10-28,0
100680,3979.07,On Financial Aid,681,2025-11-20T14:39:33.735778,2025-10-11,0
100681,2216.8,No Financial Aid,682,2025-11-20T14:39:33.735778,2025-09-12,0
100682,4028.07,No Financial Aid,683,2025-11-20T14:39:33.735778,2025-08-22,0
100683,3688.89,No Financial Aid,684,2025-11-20T14:39:33.735778,2025-10-25,0
100684,6016.59,On Financial Aid,685,2025-11-20T14:39:33.735778,2025-05-07,197
100685,3367.01,On Financial Aid,686,2025-11-20T14:39:33.735778,2025-09-07,0
100686,2022.14,On Financial Aid,687,2025-11-20T14:39:33.735778,2025-04-21,213
100687,1739.92,No Financial Aid,688,2025-11-20T14:39:33.735778,2025-11-04,0
100688,3087.8,No Financial Aid,689,2025-11-20T14:39:33.735778,2025-08-31,0
100689,3019.12,No Financial Aid,690,2025-11-20T14:39:33.735778,2025-03-30,235
100690,2066.1,On Financial Aid,691,2025-11-20T14:39:33.735778,2025-10-31,0
100691,2070.46,On Financial Aid,692,2025-11-20T14:39:33.735778,2025-08-24,0
100692,5333.93,No Financial Aid,693,2025-11-20T14:39:33.735778,2025-10-13,0
100693,3911.43,No Financial Aid,694,2025-11-20T14:39:33.735778,2025-10-27,0
100694,1727.24,On Financial Aid,695,2025-11-20T14:39:33.735778,2025-09-13,0
100695,3321.0,On Financial Aid,696,2025-11-20T14:39:33.735778,2024-12-11,344
100696,1794.82,On Financial Aid,697,2025-11-20T14:39:33.735778,2025-08-28,0
100697,3375.79,On Financial Aid,698,2025-11-20T14:39:33.735778,2025-10-09,0
100698,2411.65,No Financial Aid,699,2025-11-20T14:39:33.735778,2025-10-06,0
100699,2773.81,On Financial Aid,700,2025-11-20T14:39:33.735778,2025-09-07,0
100700,1843.68,No Financial Aid,701,2025-11-20T14:39:33.735778,2025-11-16,0
100701,3910.55,On Financial Aid,702,2025-11-20T14:39:33.735778,2025-11-10,0
100702,5273.1,No Financial Aid,703,2025-11-20T14:39:33.735778,2025-11-07,0
100703,4814.92,On Financial Aid,704,2025-11-20T14:39:33.735778,2025-11-09,0
100704,1740.86,No Financial Aid,705,2025-11-20T14:39:33.735778,2025-11-10,0
100705,3163.59,No Financial Aid,706,2025-11-20T14:39:33.735778,2025-09-30,0
100706,3404.38,No Financial Aid,707,2025-11-20T14:39:33.735778,2025-09-07,0
100707,3522.98,On Financial Aid,708,2025-11-20T14:39:33.735778,2025-11-18,0
100708,2835.35,No Financial Aid,709,2025-11-20T14:39:33.735778,2025-10-04,0
100709,3372.16,On Financial Aid,710,2025-11-20T14:39:33.735778,2025-09-30,0
100710,3592.88,No Financial Aid,711,2025-11-20T14:39:33.735778,2025-11-06,0
100711,1604.28,No Financial Aid,712,2025-11-20T14:39:33.735778,2025-08-23,0
100712,4078.4,No Financial Aid,713,2025-11-20T14:39:33.735778,2025-10-31,0
100713,2347.74,No Financial Aid,714,2025-11-20T14:39:33.735778,2025-08-25,0
100714,1851.93,No Financial Aid,715,2025-11-20T14:39:33.735778,2025-03-28,237
100715,3597.24,On Financial Aid,716,2025-11-20T14:39:33.735778,2025-11-03,0
100716,2982.9,No Financial Aid,717,2025-11-20T14:39:33.735778,2025-10-26,0
100717,3713.5,No Financial Aid,718,2025-11-20T14:39:33.735778,2025-10-30,0
100718,3797.09,On Financial Aid,719,2025-11-20T14:39:33.735778,2025-10-15,0
100719,3389.35,No Financial Aid,720,2025-11-20T14:39:33.735778,2025-04-19,215
100720,7539.44,No Financial Aid,721,2025-11-20T14:39:33.735778,2025-09-09,0
100721,2171.68,No Financial Aid,722,2025-11-20T14:39:33.735778,2025-09-15,0
100722,2704.11,On Financial Aid,723,2025-11-20T14:39:33.735778,2025-10-19,0
100723,2423.96,No Financial Aid,724,2025-11-20T14:39:33.735778,2025-09-09,0
100724,2341.54,No Financial Aid,725,2025-11-20T14:39:33.735778,2025-09-28,0
100725,3343.31,No Financial Aid,726,2025-11-20T14:39:33.735778,2025-10-11,0
100726,3633.19,No Financial Aid,727,2025-11-20T14:39:33.735778,2025-09-04,0
100727,7595.28,On Financial Aid,728,2025-11-20T14:39:33.735778,2025-08-30,0
100728,3011.1,On Financial Aid,729,2025-11-20T14:39:33.735778,2025-08-25,0
100729,2707.94,No Financial Aid,730,2025-11-20T14:39:33.735778,2025-09-02,0
100730,2860.94,No Financial Aid,731,2025-11-20T14:39:33.735778,2025-09-30,0
100731,5083.05,No Financial Aid,732,2025-11-20T14:39:33.735778,2025-09-06,0
100732,3193.81,No Financial Aid,733,2025-11-20T14:39:33.735778,2025-11-03,0
100733,2748.58,No Financial Aid,734,2025-11-20T14:39:33.735778,2025-10-11,0
100734,2694.27,On Financial Aid,735,2025-11-20T14:39:33.735778,2025-11-15,0
100735,1253.06,On Financial Aid,736,2025-11-20T14:39:33.735778,2025-09-29,0
100736,1141.26,No Financial Aid,737,2025-11-20T14:39:33.735778,2025-09-13,0
100737,3507.91,No Financial Aid,738,2025-11-20T14:39:33.735778,2025-10-07,0
100738,3262.42,On Financial Aid,739,2025-11-20T14:39:33.735778,2025-11-03,0
100739,3880.49,On Financial Aid,740,2025-11-20T14:39:33.735778,2025-11-04,0
100740,3451.84,No Financial Aid,741,2025-11-20T14:39:33.735778,2025-04-05,229
100741,1445.8,No Financial Aid,742,2025-11-20T14:39:33.735778,2025-09-28,0
100742,3712.03,No Financial Aid,743,2025-11-20T14:39:33.735778,2024-12-12,343
100743,1536.24,No Financial Aid,744,2025-11-20T14:39:33.735778,2025-10-03,0
100744,2766.74,No Financial Aid,745,2025-11-20T14:39:33.735778,2025-10-25,0
100745,3794.72,On Financial Aid,746,2025-11-20T14:39:33.735778,2025-10-23,0
100746,2192.84,No Financial Aid,747,2025-11-20T14:39:33.735778,2025-10-23,0
100747,2401.77,No Financial Aid,748,2025-11-20T14:39:33.735778,2025-10-14,0
100748,1989.36,No Financial Aid,749,2025-11-20T14:39:33.735778,2024-12-22,333
100749,4732.62,On Financial Aid,750,2025-11-20T14:39:33.735778,2025-10-24,0
100750,4003.3,No Financial Aid,751,2025-11-20T14:39:33.735778,2025-08-25,0
100751,5669.62,On Financial Aid,752,2025-11-20T14:39:33.735778,2025-10-31,0
100752,2879.8,On Financial Aid,753,2025-11-20T14:39:33.735778,2025-11-05,0
100753,2796.21,No Financial Aid,754,2025-11-20T14:39:33.735778,2025-09-01,0
100754,1488.13,No Financial Aid,755,2025-11-20T14:39:33.735778,2025-09-19,0
100755,2996.8,No Financial Aid,756,2025-11-20T14:39:33.735778,2025-09-23,0
100756,2504.22,On Financial Aid,757,2025-11-20T14:39:33.735778,2025-10-27,0
100757,1977.53,No Financial Aid,758,2025-11-20T14:39:33.735778,2025-08-29,0
100758,2049.11,No Financial Aid,759,2025-11-20T14:39:33.735778,2025-10-24,0
100759,4025.29,No Financial Aid,760,2025-11-20T14:39:33.735778,2025-10-03,0
100760,3468.91,On Financial Aid,761,2025-11-20T14:39:33.735778,2025-03-16,249
100761,2582.14,No Financial Aid,762,2025-11-20T14:39:33.735778,2025-04-19,215
100762,2032.26,On Financial Aid,763,2025-11-20T14:39:33.735778,2025-08-27,0
100763,3635.33,No Financial Aid,764,2025-11-20T14:39:33.735778,2025-10-10,0
100764,4668.39,No Financial Aid,765,2025-11-20T14:39:33.735778,2025-09-01,0
100765,5630.87,On Financial Aid,766,2025-11-20T14:39:33.735778,2025-02-03,290
100766,2047.05,No Financial Aid,767,2025-11-20T14:39:33.735778,2025-10-01,0
100767,3718.45,On Financial Aid,768,2025-11-20T14:39:33.735778,2025-10-31,0
100768,2254.99,On Financial Aid,769,2025-11-20T14:39:33.735778,2025-11-11,0
100769,3617.11,On Financial Aid,770,2025-11-20T14:39:33.735778,2025-10-18,0
100770,2463.06,No Financial Aid,771,2025-11-20T14:39:33.735778,2025-09-17,0
100771,3152.18,On Financial Aid,772,2025-11-20T14:39:33.735778,2025-09-21,0
100772,2799.43,No Financial Aid,773,2025-11-20T14:39:33.735778,2025-09-17,0
100773,4945.8,On Financial Aid,774,2025-11-20T14:39:33.735778,2025-08-30,0
100774,3625.43,On Financial Aid,775,2025-11-20T14:39:33.735778,2025-10-16,0
100775,2027.2,No Financial Aid,776,2025-11-20T14:39:33.735778,2025-01-13,311
100776,1996.19,On Financial Aid,777,2025-11-20T14:39:33.735778,2025-11-19,0
100777,1935.52,No Financial Aid,778,2025-11-20T14:39:33.735778,2025-08-24,0
100778,3778.74,On Financial Aid,779,2025-11-20T14:39:33.735778,2025-09-06,0
100779,2128.6,On Financial Aid,780,2025-11-20T14:39:33.735778,2025-10-22,0
100780,1761.96,No Financial Aid,781,2025-11-20T14:39:33.735778,2025-03-08,257
100781,1829.45,No Financial Aid,782,2025-11-20T14:39:33.735778,2025-01-15,309
100782,2392.08,On Financial Aid,783,2025-11-20T14:39:33.735778,2025-02-23,270
100783,2699.36,No Financial Aid,784,2025-11-20T14:39:33.735778,2025-09-26,0
100784,3701.48,No Financial Aid,785,2025-11-20T14:39:33.735778,2025-09-06,0
100785,2481.13,No Financial Aid,786,2025-11-20T14:39:33.735778,2025-11-04,0
100786,5085.86,No Financial Aid,787,2025-11-20T14:39:33.735778,2025-04-10,224
100787,3634.41,On Financial Aid,788,2025-11-20T14:39:33.735778,2025-10-21,0
100788,3308.41,No Financial Aid,789,2025-11-20T14:39:33.735778,2025-11-07,0
100789,3346.87,On Financial Aid,790,2025-11-20T14:39:33.735778,2025-10-26,0
100790,2224.16,On Financial Aid,791,2025-11-20T14:39:33.735778,2025-10-14,0
100791,1389.28,No Financial Aid,792,2025-11-20T14:39:33.735778,2025-11-17,0
100792,3290.18,On Financial Aid,793,2025-11-20T14:39:33.735778,2024-11-28,357
100793,4120.08,No Financial Aid,794,2025-11-20T14:39:33.735778,2025-09-18,0
100794,3144.86,On Financial Aid,795,2025-11-20T14:39:33.735778,2025-08-31,0
100795,1765.93,No Financial Aid,796,2025-11-20T14:39:33.735778,2024-12-03,352
100796,6219.79,No Financial Aid,797,2025-11-20T14:39:33.735778,2024-12-25,330
100797,2586.85,On Financial Aid,798,2025-11-20T14:39:33.735778,2025-10-07,0
100798,2568.01,No Financial Aid,799,2025-11-20T14:39:33.735778,2025-10-28,0
100799,5317.33,No Financial Aid,800,2025-11-20T14:39:33.735778,2025-09-19,0
100800,2926.38,No Financial Aid,801,2025-11-20T14:39:33.735778,2025-11-13,0
100801,3689.68,No Financial Aid,802,2025-11-20T14:39:33.735778,2024-12-01,354
100802,6591.62,No Financial Aid,803,2025-11-20T14:39:33.735778,2025-09-10,0
100803,3683.0,On Financial Aid,804,2025-11-20T14:39:33.735778,2025-10-05,0
100804,2632.6,On Financial Aid,805,2025-11-20T14:39:33.735778,2025-09-18,0
100805,4024.73,On Financial Aid,806,2025-11-20T14:39:33.735778,2025-11-04,0
100806,2717.79,No Financial Aid,807,2025-11-20T14:39:33.735778,2025-10-26,0
100807,3313.23,No Financial Aid,808,2025-11-20T14:39:33.735778,2025-11-13,0
100808,1745.97,No Financial Aid,809,2025-11-20T14:39:33.735778,2025-09-26,0
100809,2695.4,No Financial Aid,810,2025-11-20T14:39:33.735778,2025-10-15,0
100810,3239.26,On Financial Aid,811,2025-11-20T14:39:33.735778,2025-08-27,0
100811,3181.96,On Financial Aid,812,2025-11-20T14:39:33.735778,2025-10-02,0
100812,3167.18,No Financial Aid,813,2025-11-20T14:39:33.735778,2025-10-23,0
100813,2815.56,No Financial Aid,814,2025-11-20T14:39:33.735778,2025-10-23,0
100814,4141.68,On Financial Aid,815,2025-11-20T14:39:33.735778,2025-09-15,0
100815,3603.87,No Financial Aid,816,2025-11-20T14:39:33.735778,2025-09-13,0
100816,2098.83,No Financial Aid,817,2025-11-20T14:39:33.735778,2025-10-19,0
100817,3059.61,On Financial Aid,818,2025-11-20T14:39:33.735778,2025-10-19,0
100818,3001.66,No Financial Aid,819,2025-11-20T14:39:33.735778,2025-10-11,0
100819,1541.79,No Financial Aid,820,2025-11-20T14:39:33.735778,2025-02-11,282
100820,3178.97,On Financial Aid,821,2025-11-20T14:39:33.735778,2025-10-05,0
100821,3844.96,No Financial Aid,822,2025-11-20T14:39:33.735778,2025-09-23,0
100822,3729.1,On Financial Aid,823,2025-11-20T14:39:33.735778,2025-11-19,0
100823,2171.0,On Financial Aid,824,2025-11-20T14:39:33.735778,2025-10-17,0
100824,1761.21,No Financial Aid,825,2025-11-20T14:39:33.735778,2025-10-23,0
100825,6183.73,No Financial Aid,826,2025-11-20T14:39:33.735778,2025-10-26,0
100826,4767.91,No Financial Aid,827,2025-11-20T14:39:33.735778,2025-10-25,0
100827,2606.63,No Financial Aid,828,2025-11-20T14:39:33.735778,2025-10-23,0
100828,3853.76,On Financial Aid,829,2025-11-20T14:39:33.735778,2025-08-22,0
100829,3082.61,On Financial Aid,830,2025-11-20T14:39:33.735778,2025-11-15,0
100830,2153.43,No Financial Aid,831,2025-11-20T14:39:33.735778,2025-10-30,0
100831,3631.18,No Financial Aid,832,2025-11-20T14:39:33.735778,2025-08-29,0
100832,2584.1,No Financial Aid,833,2025-11-20T14:39:33.735778,2025-09-15,0
100833,3261.3,On Financial Aid,834,2025-11-20T14:39:33.735778,2025-10-28,0
100834,2658.97,On Financial Aid,835,2025-11-20T14:39:33.735778,2024-12-27,328
100835,1463.68,On Financial Aid,836,2025-11-20T14:39:33.735778,2025-10-14,0
100836,2393.08,No Financial Aid,837,2025-11-20T14:39:33.735778,2025-08-22,0
100837,5512.76,On Financial Aid,838,2025-11-20T14:39:33.735778,2025-09-23,0
100838,2402.76,On Financial Aid,839,2025-11-20T14:39:33.735778,2025-09-07,0
100839,4081.78,On Financial Aid,840,2025-11-20T14:39:33.735778,2025-10-31,0
100840,2772.5,On Financial Aid,841,2025-11-20T14:39:33.735778,2025-10-14,0
100841,3936.01,On Financial Aid,842,2025-11-20T14:39:33.735778,2025-11-14,0
100842,4469.75,No Financial Aid,843,2025-11-20T14:39:33.735778,2025-09-03,0
100843,1292.76,On Financial Aid,844,2025-11-20T14:39:33.735778,2025-10-12,0
100844,2493.2,On Financial Aid,845,2025-11-20T14:39:33.735778,2025-11-16,0
100845,2784.54,No Financial Aid,846,2025-11-20T14:39:33.735778,2025-11-01,0
100846,2649.53,No Financial Aid,847,2025-11-20T14:39:33.735778,2025-09-03,0
100847,6680.01,On Financial Aid,848,2025-11-20T14:39:33.735778,2025-08-30,0
100848,1183.48,On Financial Aid,849,2025-11-20T14:39:33.735778,2025-11-05,0
100849,2431.75,No Financial Aid,850,2025-11-20T14:39:33.735778,2025-09-22,0
100850,2722.27,No Financial Aid,851,2025-11-20T14:39:33.735778,2025-09-16,0
100851,3264.06,No Financial Aid,852,2025-11-20T14:39:33.735778,2025-09-16,0
100852,1795.6,On Financial Aid,853,2025-11-20T14:39:33.735778,2025-02-26,267
100853,4771.44,No Financial Aid,854,2025-11-20T14:39:33.735778,2025-08-22,0
100854,4058.28,No Financial Aid,855,2025-11-20T14:39:33.735778,2025-08-29,0
100855,2908.37,On Financial Aid,856,2025-11-20T14:39:33.735778,2025-09-24,0
100856,2041.92,No Financial Aid,857,2025-11-20T14:39:33.735778,2025-10-19,0
100857,4194.92,No Financial Aid,858,2025-11-20T14:39:33.735778,2025-11-11,0
100858,2021.03,No Financial Aid,859,2025-11-20T14:39:33.735778,2025-03-30,235
100859,2330.83,No Financial Aid,860,2025-11-20T14:39:33.735778,2025-08-26,0
100860,3697.49,No Financial Aid,861,2025-11-20T14:39:33.735778,2025-11-19,0
100861,4364.63,No Financial Aid,862,2025-11-20T14:39:33.735778,2025-09-05,0
100862,2797.53,No Financial Aid,863,2025-11-20T14:39:33.735778,2025-10-08,0
100863,1631.91,No Financial Aid,864,2025-11-20T14:39:33.735778,2025-04-19,215
100864,2640.01,No Financial Aid,865,2025-11-20T14:39:33.735778,2024-12-19,336
100865,3332.45,No Financial Aid,866,2025-11-20T14:39:33.735778,2025-10-13,0
100866,4113.83,No Financial Aid,867,2025-11-20T14:39:33.735778,2025-02-05,288
100867,3467.28,No Financial Aid,868,2025-11-20T14:39:33.735778,2025-08-22,0
100868,3728.59,No Financial Aid,869,2025-11-20T14:39:33.735778,2025-10-10,0
100869,3440.97,No Financial Aid,870,2025-11-20T14:39:33.735778,2025-10-26,0
100870,2218.8,On Financial Aid,871,2025-11-20T14:39:33.735778,2025-11-07,0
100871,8840.65,On Financial Aid,872,2025-11-20T14:39:33.735778,2024-12-07,348
100872,3495.12,No Financial Aid,873,2025-11-20T14:39:33.735778,2025-02-15,278
100873,5613.63,No Financial Aid,874,2025-11-20T14:39:33.735778,2025-09-12,0
100874,4762.79,No Financial Aid,875,2025-11-20T14:39:33.735778,2025-09-07,0
100875,4515.14,No Financial Aid,876,2025-11-20T14:39:33.735778,2025-09-16,0
100876,1575.76,On Financial Aid,877,2025-11-20T14:39:33.735778,2025-11-01,0
100877,2069.1,On Financial Aid,878,2025-11-20T14:39:33.735778,2025-09-06,0
100878,3188.27,On Financial Aid,879,2025-11-20T14:39:33.735778,2025-09-13,0
100879,2992.11,On Financial Aid,880,2025-11-20T14:39:33.735778,2025-11-06,0
100880,4745.86,On Financial Aid,881,2025-11-20T14:39:33.735778,2025-09-25,0
100881,1937.65,No Financial Aid,882,2025-11-20T14:39:33.735778,2025-11-09,0
100882,2607.07,No Financial Aid,883,2025-11-20T14:39:33.735778,2025-10-17,0
100883,2898.6,No Financial Aid,884,2025-11-20T14:39:33.735778,2025-10-16,0
100884,5100.27,On Financial Aid,885,2025-11-20T14:39:33.735778,2025-09-20,0
100885,3656.47,No Financial Aid,886,2025-11-20T14:39:33.735778,2025-10-07,0
100886,2876.66,No Financial Aid,887,2025-11-20T14:39:33.735778,2025-08-31,0
100887,4682.4,On Financial Aid,888,2025-11-20T14:39:33.735778,2025-09-12,0
100888,4806.33,No Financial Aid,889,2025-11-20T14:39:33.735778,2025-10-31,0
100889,3880.26,No Financial Aid,890,2025-11-20T14:39:33.735778,2025-10-19,0
100890,3257.11,No Financial Aid,891,2025-11-20T14:39:33.735778,2025-09-20,0
100891,2925.7,On Financial Aid,892,2025-11-20T14:39:33.735778,2025-09-03,0
100892,2898.46,No Financial Aid,893,2025-11-20T14:39:33.735778,2025-09-20,0
100893,9029.48,On Financial Aid,894,2025-11-20T14:39:33.735778,2025-10-23,0
100894,2110.82,No Financial Aid,895,2025-11-20T14:39:33.735778,2025-11-08,0
100895,3674.78,No Financial Aid,896,2025-11-20T14:39:33.735778,2025-01-17,307
100896,2305.72,No Financial Aid,897,2025-11-20T14:39:33.735778,2025-02-05,288
100897,2999.0,On Financial Aid,898,2025-11-20T14:39:33.735778,2025-05-09,195
100898,4891.49,On Financial Aid,899,2025-11-20T14:39:33.735778,2025-10-14,0
100899,2050.61,No Financial Aid,900,2025-11-20T14:39:33.735778,2025-11-05,0
100900,2493.6,No Financial Aid,901,2025-11-20T14:39:33.735778,2025-11-01,0
100901,4738.7,No Financial Aid,902,2025-11-20T14:39:33.735778,2025-11-19,0
100902,3750.96,On Financial Aid,903,2025-11-20T14:39:33.735778,2025-10-26,0
100903,2852.46,On Financial Aid,904,2025-11-20T14:39:33.735778,2025-11-03,0
100904,2835.38,No Financial Aid,905,2025-11-20T14:39:33.735778,2025-10-07,0
100905,1970.79,On Financial Aid,906,2025-11-20T14:39:33.735778,2025-10-20,0
100906,2370.18,On Financial Aid,907,2025-11-20T14:39:33.735778,2025-11-18,0
100907,4701.09,On Financial Aid,908,2025-11-20T14:39:33.735778,2025-09-25,0
100908,1567.3,No Financial Aid,909,2025-11-20T14:39:33.735778,2025-09-19,0
100909,3174.8,No Financial Aid,910,2025-11-20T14:39:33.735778,2025-05-17,187
100910,4439.89,No Financial Aid,911,2025-11-20T14:39:33.735778,2025-10-23,0
100911,3563.1,No Financial Aid,912,2025-11-20T14:39:33.735778,2025-03-30,235
100912,3285.48,On Financial Aid,913,2025-11-20T14:39:33.735778,2025-09-02,0
100913,2455.11,No Financial Aid,914,2025-11-20T14:39:33.735778,2025-09-22,0
100914,2448.18,No Financial Aid,915,2025-11-20T14:39:33.735778,2025-09-09,0
100915,3427.58,No Financial Aid,916,2025-11-20T14:39:33.735778,2025-10-14,0
100916,4530.4,No Financial Aid,917,2025-11-20T14:39:33.735778,2025-10-09,0
100917,2143.65,On Financial Aid,918,2025-11-20T14:39:33.735778,2025-09-13,0
100918,3159.72,On Financial Aid,919,2025-11-20T14:39:33.735778,2025-10-04,0
100919,4852.57,No Financial Aid,920,2025-11-20T14:39:33.735778,2025-10-10,0
100920,3868.85,No Financial Aid,921,2025-11-20T14:39:33.735778,2025-09-07,0
100921,1247.44,No Financial Aid,922,2025-11-20T14:39:33.735778,2025-08-24,0
100922,1626.03,No Financial Aid,923,2025-11-20T14:39:33.735778,2025-10-10,0
100923,2068.96,On Financial Aid,924,2025-11-20T14:39:33.735778,2025-10-21,0
100924,3257.78,On Financial Aid,925,2025-11-20T14:39:33.735778,2024-11-28,357
100925,4327.52,No Financial Aid,926,2025-11-20T14:39:33.735778,2025-11-12,0
100926,2068.21,No Financial Aid,927,2025-11-20T14:39:33.735778,2025-10-05,0
100927,3463.53,On Financial Aid,928,2025-11-20T14:39:33.735778,2025-09-19,0
100928,2299.61,No Financial Aid,929,2025-11-20T14:39:33.735778,2025-01-20,304
100929,2771.95,No Financial Aid,930,2025-11-20T14:39:33.735778,2025-11-19,0
100930,4478.56,No Financial Aid,931,2025-11-20T14:39:33.735778,2025-10-07,0
100931,4477.25,No Financial Aid,932,2025-11-20T14:39:33.735778,2025-09-23,0
100932,2665.49,On Financial Aid,933,2025-11-20T14:39:33.735778,2025-11-05,0
100933,4683.24,No Financial Aid,934,2025-11-20T14:39:33.735778,2025-08-31,0
100934,2301.51,On Financial Aid,935,2025-11-20T14:39:33.735778,2025-10-02,0
100935,3507.99,No Financial Aid,936,2025-11-20T14:39:33.735778,2025-10-09,0
100936,2182.42,On Financial Aid,937,2025-11-20T14:39:33.735778,2025-09-25,0
100937,2968.78,On Financial Aid,938,2025-11-20T14:39:33.735778,2025-11-18,0
100938,1637.09,No Financial Aid,939,2025-11-20T14:39:33.735778,2025-11-11,0
100939,2233.06,No Financial Aid,940,2025-11-20T14:39:33.735778,2025-09-25,0
100940,4349.4,No Financial Aid,941,2025-11-20T14:39:33.735778,2025-10-22,0
100941,4854.27,No Financial Aid,942,2025-11-20T14:39:33.735778,2025-11-13,0
100942,2708.94,No Financial Aid,943,2025-11-20T14:39:33.735778,2025-11-02,0
100943,2994.11,On Financial Aid,944,2025-11-20T14:39:33.735778,2024-12-26,329
100944,2282.99,On Financial Aid,945,2025-11-20T14:39:33.735778,2025-09-05,0
100945,1984.92,No Financial Aid,946,2025-11-20T14:39:33.735778,2025-11-18,0
100946,3061.47,No Financial Aid,947,2025-11-20T14:39:33.735778,2025-10-21,0
100947,2107.92,On Financial Aid,948,2025-11-20T14:39:33.735778,2025-09-21,0
100948,2325.32,No Financial Aid,949,2025-11-20T14:39:33.735778,2025-01-29,295
100949,2578.4,On Financial Aid,950,2025-11-20T14:39:33.735778,2025-11-11,0
100950,3360.34,No Financial Aid,951,2025-11-20T14:39:33.735778,2025-09-20,0
100951,4409.58,On Financial Aid,952,2025-11-20T14:39:33.735778,2025-11-08,0
100952,2704.99,On Financial Aid,953,2025-11-20T14:39:33.735778,2025-08-30,0
100953,2299.8,On Financial Aid,954,2025-11-20T14:39:33.735778,2025-10-03,0
100954,6575.62,No Financial Aid,955,2025-11-20T14:39:33.735778,2025-11-03,0
100955,3972.28,No Financial Aid,956,2025-11-20T14:39:33.735778,2025-08-24,0
100956,1594.81,No Financial Aid,957,2025-11-20T14:39:33.735778,2025-11-04,0
100957,5139.29,No Financial Aid,958,2025-11-20T14:39:33.735778,2025-10-24,0
100958,1989.15,On Financial Aid,959,2025-11-20T14:39:33.735778,2025-10-28,0
100959,2366.08,On Financial Aid,960,2025-11-20T14:39:33.735778,2025-11-04,0
100960,2528.56,No Financial Aid,961,2025-11-20T14:39:33.735778,2025-01-14,310
100961,5315.9,On Financial Aid,962,2025-11-20T14:39:33.735778,2025-09-19,0
100962,4337.63,No Financial Aid,963,2025-11-20T14:39:33.735778,2025-11-08,0
100963,2715.0,No Financial Aid,964,2025-11-20T14:39:33.735778,2025-10-22,0
100964,2619.98,On Financial Aid,965,2025-11-20T14:39:33.735778,2025-10-25,0
100965,2364.3,On Financial Aid,966,2025-11-20T14:39:33.735778,2025-03-29,236
100966,5501.13,On Financial Aid,967,2025-11-20T14:39:33.735778,2025-10-06,0
100967,6130.64,No Financial Aid,968,2025-11-20T14:39:33.735778,2025-09-13,0
100968,2231.6,No Financial Aid,969,2025-11-20T14:39:33.735778,2025-11-07,0
100969,3510.3,On Financial Aid,970,2025-11-20T14:39:33.735778,2025-09-30,0
100970,1614.58,No Financial Aid,971,2025-11-20T14:39:33.735778,2025-09-23,0
